order_id,customer_id,sku,quantity,unit_price,order_date,channel,sales_amount,category,cost,active,name,country,segment,margin_amount,year_month
O000278,C0008,SKU0046,5,75.67,2025-09-18,export,378.35,Seasonal,13.79,1,Diego Gómez,UK,Corporate,309.40000000000003,2025-09
O001093,C0177,SKU0049,7,63.37,2024-07-16,retail,443.59,Luxury,20.78,1,Jorge Torres,France,E-commerce,298.13,2024-07
O000323,C0159,SKU0049,24,36.1,2024-11-12,wholesale,866.4000000000001,Luxury,20.78,1,Paula Reyes,Netherlands,Retail,367.68,2024-11
O001135,C0200,SKU0049,6,31.83,2025-08-09,ecommerce,190.98,Luxury,20.78,1,Jorge Rojas,Chile,Wholesale,66.29999999999998,2025-08
O000785,C0033,SKU0018,25,69.69,2024-09-14,wholesale,1742.25,Luxury,20.89,0,Daniela Castro,Ecuador,Retail,1220.0,2024-09
O001161,C0129,SKU0029,7,16.96,2024-05-14,ecommerce,118.72,Standard,19.24,0,Lucía Ortiz,Netherlands,Retail,-15.959999999999983,2024-05
O000962,C0113,SKU0032,35,46.01,2025-11-29,wholesale,1610.35,Premium,6.89,1,Lucía Morales,Netherlands,Retail,1369.1999999999998,2025-11
O000902,C0148,SKU0033,35,33.87,2024-11-11,ecommerce,1185.4499999999998,Standard,24.14,1,Valentina Sánchez,Canada,Corporate,340.5499999999999,2024-11
O001386,C0021,SKU0045,28,35.9,2025-09-19,ecommerce,1005.1999999999999,Premium,16.02,0,Paula Silva,Netherlands,Retail,556.64,2025-09
O001137,C0067,SKU0037,40,27.08,2025-03-19,ecommerce,1083.1999999999998,Gift Box,20.7,0,Fernando Castro,Chile,Distributor,255.19999999999996,2025-03
O001228,C0045,SKU0037,28,40.17,2024-03-29,wholesale,1124.76,Gift Box,20.7,0,María Flores,Ecuador,E-commerce,545.1600000000001,2024-03
O001491,C0129,SKU0016,39,19.56,2025-02-01,retail,762.8399999999999,Standard,21.82,1,Lucía Ortiz,Netherlands,Retail,-88.14000000000006,2025-02
O001190,C0087,SKU0010,44,62.73,2025-08-04,retail,2760.12,Seasonal,10.23,1,Diego Pérez,Ecuador,Retail,2310.0,2025-08
O000222,C0061,SKU0057,16,69.36,2025-07-03,wholesale,1109.76,Luxury,12.79,1,Camila Ramírez,Chile,E-commerce,905.12,2025-07
O001139,C0167,SKU0007,27,40.2,2025-07-22,retail,1085.4,Seasonal,10.88,1,Andrés Mendoza,Spain,Distributor,791.64,2025-07
O001326,C0089,SKU0056,40,46.92,2024-02-21,wholesale,1876.8000000000002,Seasonal,17.82,1,Diego Sánchez,France,Distributor,1164.0,2024-02
O000820,C0051,SKU0046,18,26.62,2024-02-04,retail,479.16,Seasonal,13.79,1,Daniela Sánchez,France,Retail,230.94000000000003,2024-02
O001293,C0198,SKU0023,7,70.5,2024-10-07,wholesale,493.5,Standard,8.25,1,Diego Castro,USA,Retail,435.75,2024-10
O000996,C0050,SKU0058,45,28.76,2025-04-19,export,1294.2,Luxury,20.26,1,Andrés Silva,France,Retail,382.5,2025-04
O000007,C0186,SKU0009,9,69.5,2024-05-30,retail,625.5,Seasonal,18.4,1,Carlos Ramírez,Germany,Retail,459.90000000000003,2024-05
O000310,C0184,SKU0060,10,30.49,2025-01-27,retail,304.9,Gift Box,11.01,1,Luis Rojas,UK,Wholesale,194.79999999999995,2025-01
O001101,C0091,SKU0050,27,22.6,2025-07-12,retail,610.2,Standard,14.34,1,Lucía Mendoza,Germany,Corporate,223.02000000000004,2025-07
O001225,C0072,SKU0007,15,50.51,2025-06-17,retail,757.65,Seasonal,10.88,1,Carlos Sánchez,USA,Retail,594.4499999999999,2025-06
O000282,C0199,SKU0056,17,65.05,2024-10-10,wholesale,1105.85,Seasonal,17.82,1,Andrés Ortiz,Spain,Wholesale,802.91,2024-10
O001490,C0139,SKU0032,37,30.37,2024-11-18,export,1123.69,Premium,6.89,1,Andrés Herrera,Spain,Wholesale,868.76,2024-11
O001142,C0048,SKU0031,31,54.69,2025-04-21,ecommerce,1695.3899999999999,Standard,23.65,0,Carlos Gómez,Mexico,Distributor,962.24,2025-04
O000149,C0017,SKU0060,38,10.18,2025-04-12,wholesale,386.84,Gift Box,11.01,1,Carlos Pérez,Netherlands,Retail,-31.540000000000003,2025-04
O000398,C0010,SKU0034,11,18.26,2025-11-14,wholesale,200.86,Gift Box,6.94,1,Lucía Silva,Ecuador,E-commerce,124.52000000000001,2025-11
O000620,C0061,SKU0029,32,63.5,2025-11-09,ecommerce,2032.0,Standard,19.24,0,Camila Ramírez,Chile,E-commerce,1416.3200000000002,2025-11
O000328,C0193,SKU0006,48,63.33,2025-10-12,ecommerce,3039.84,Gift Box,11.69,1,Camila Sánchez,UK,Wholesale,2478.7200000000003,2025-10
O000487,C0120,SKU0030,25,54.93,2024-12-08,export,1373.25,Standard,5.77,1,Daniela Castro,USA,E-commerce,1229.0,2024-12
O000578,C0026,SKU0012,4,36.29,2025-12-01,ecommerce,145.16,Standard,23.24,1,Andrés Morales,UK,Wholesale,52.2,2025-12
O000666,C0046,SKU0060,45,40.47,2024-01-14,ecommerce,1821.1499999999999,Gift Box,11.01,1,Fernando Reyes,Chile,Retail,1325.7,2024-01
O000523,C0126,SKU0016,4,47.47,2025-10-19,export,189.88,Standard,21.82,1,Diego Pérez,Netherlands,Wholesale,102.6,2025-10
O000918,C0197,SKU0044,46,34.73,2024-07-08,export,1597.58,Standard,15.86,1,Paula Mendoza,Spain,Retail,868.0199999999999,2024-07
O000882,C0058,SKU0020,9,50.52,2025-08-02,ecommerce,454.68,Gift Box,17.29,1,Fernando Ortiz,USA,Retail,299.07000000000005,2025-08
O000272,C0127,SKU0006,26,12.21,2025-02-27,wholesale,317.46000000000004,Gift Box,11.69,1,María Gómez,Ecuador,Wholesale,13.520000000000035,2025-02
O000607,C0144,SKU0005,9,73.17,2024-10-19,wholesale,658.53,Standard,11.72,1,Ana Reyes,Germany,Distributor,553.0500000000001,2024-10
O000087,C0147,SKU0051,12,13.31,2025-07-30,retail,159.72,Premium,16.59,0,Ana Silva,,Corporate,-39.35999999999999,2025-07
O000165,C0177,SKU0020,46,38.03,2024-10-08,wholesale,1749.38,Gift Box,17.29,1,Jorge Torres,France,E-commerce,954.0400000000001,2024-10
O001307,C0052,SKU0021,42,62.58,2024-06-28,export,2628.36,Luxury,6.94,1,Sofía Torres,USA,Distributor,2336.88,2024-06
O000628,C0187,SKU0032,31,76.48,2025-06-12,wholesale,2370.88,Premium,6.89,1,Lucía Flores,USA,Retail,2157.29,2025-06
O000556,C0059,SKU0038,20,34.4,2024-07-03,retail,688.0,Gift Box,23.87,1,Miguel Ortiz,France,Retail,210.59999999999997,2024-07
O000194,C0075,SKU0028,3,33.06,2024-01-19,ecommerce,99.18,Gift Box,6.0,1,Luis Ramírez,UK,Distributor,81.18,2024-01
O000327,C0040,SKU0021,15,68.55,2025-08-17,ecommerce,1028.25,Luxury,6.94,1,Carlos Ortiz,UK,E-commerce,924.15,2025-08
O000344,C0026,SKU0053,23,57.36,2024-09-17,retail,1319.28,Gift Box,6.51,1,Andrés Morales,UK,Wholesale,1169.55,2024-09
O000109,C0062,SKU0058,42,17.36,2024-09-07,ecommerce,729.12,Luxury,20.26,1,Miguel Mendoza,France,Retail,-121.8000000000001,2024-09
O000156,C0100,SKU0052,15,25.79,2024-09-14,export,386.84999999999997,Standard,23.56,1,Paula Castro,USA,Retail,33.45,2024-09
O000531,C0107,SKU0022,17,72.97,2025-01-02,retail,1240.49,Gift Box,19.43,1,Lucía Reyes,France,Wholesale,910.18,2025-01
O001208,C0066,SKU0006,39,78.38,2024-06-15,wholesale,3056.8199999999997,Gift Box,11.69,1,Sofía Castro,Spain,Distributor,2600.91,2024-06
O000376,C0187,SKU0048,30,52.65,2024-02-21,retail,1579.5,Gift Box,20.04,1,Lucía Flores,USA,Retail,978.3,2024-02
O001419,C0175,SKU0002,32,41.52,2024-10-19,retail,1328.64,Seasonal,14.04,1,Luis Sánchez,UK,Corporate,879.3600000000001,2024-10
O000764,C0080,SKU0022,10,10.19,2025-07-02,ecommerce,101.89999999999999,Gift Box,19.43,1,Ana Reyes,UK,Retail,-92.4,2025-07
O000481,C0049,SKU0048,36,22.18,2025-04-29,ecommerce,798.48,Gift Box,20.04,1,Paula Vargas,UK,E-commerce,77.04000000000002,2025-04
O000992,C0107,SKU0007,18,70.24,2024-09-17,retail,1264.32,Seasonal,10.88,1,Lucía Reyes,France,Wholesale,1068.4799999999998,2024-09
O000691,C0123,SKU0034,37,42.87,2024-04-24,wholesale,1586.1899999999998,Gift Box,6.94,1,Lucía Vargas,UK,E-commerce,1329.41,2024-04
O001406,C0186,SKU0010,17,71.99,2024-05-26,wholesale,1223.83,Seasonal,10.23,1,Carlos Ramírez,Germany,Retail,1049.9199999999998,2024-05
O001434,C0123,SKU0039,39,23.56,2024-11-15,ecommerce,918.8399999999999,,9.32,1,Lucía Vargas,UK,E-commerce,555.3599999999999,2024-11
O000472,C0098,SKU0003,36,32.83,2024-12-12,ecommerce,1181.8799999999999,Seasonal,12.75,0,Diego Torres,UK,Distributor,722.8799999999999,2024-12
O001276,C0102,SKU0005,15,23.43,2026-01-31,ecommerce,351.45,Standard,11.72,1,Miguel Silva,USA,Corporate,175.64999999999998,2026-01
O000017,C0151,SKU0003,2,28.02,2025-03-01,wholesale,56.04,Seasonal,12.75,0,Fernando Mendoza,Mexico,Distributor,30.54,2025-03
O001083,C0152,SKU0003,8,21.73,2024-09-08,wholesale,173.84,Seasonal,12.75,0,Carlos Rojas,Canada,Retail,71.84,2024-09
O000682,C0054,SKU0009,39,64.81,2025-05-31,wholesale,2527.59,Seasonal,18.4,1,Lucía Morales,Germany,Wholesale,1809.9900000000002,2025-05
O000076,C0072,SKU0002,6,68.28,2025-06-08,ecommerce,409.68,Seasonal,14.04,1,Carlos Sánchez,USA,Retail,325.44,2025-06
O000002,C0012,SKU0005,38,17.3,2024-08-28,wholesale,657.4,Standard,11.72,1,Fernando Sánchez,Chile,E-commerce,212.04,2024-08
O000438,C0109,SKU0028,48,46.26,2025-05-29,wholesale,2220.48,Gift Box,6.0,1,Miguel Morales,Germany,Wholesale,1932.48,2025-05
O001009,C0186,SKU0039,14,40.76,2025-07-28,ecommerce,570.64,,9.32,1,Carlos Ramírez,Germany,Retail,440.15999999999997,2025-07
O000320,C0194,SKU0047,8,48.61,2025-05-26,ecommerce,388.88,Luxury,14.98,0,Jorge Herrera,Spain,Distributor,269.03999999999996,2025-05
O001269,C0008,SKU0021,33,44.27,2024-08-12,ecommerce,1460.91,Luxury,6.94,1,Diego Gómez,UK,Corporate,1231.89,2024-08
O000982,C0052,SKU0021,5,43.69,2024-12-23,export,218.45,Luxury,6.94,1,Sofía Torres,USA,Distributor,183.75,2024-12
O000957,C0092,SKU0051,27,9.46,2025-10-28,retail,255.42000000000002,Premium,16.59,0,Camila Reyes,Mexico,,-192.50999999999996,2025-10
O000644,C0159,SKU0022,19,44.22,2024-04-06,ecommerce,840.18,Gift Box,19.43,1,Paula Reyes,Netherlands,Retail,471.01,2024-04
O000322,C0063,SKU0048,49,39.02,2024-06-30,ecommerce,1911.9800000000002,Gift Box,20.04,1,Daniela Gómez,Spain,Wholesale,930.0200000000002,2024-06
O000568,C0072,SKU0034,14,77.61,2025-04-16,export,1086.54,Gift Box,6.94,1,Carlos Sánchez,USA,Retail,989.38,2025-04
O001470,C0189,SKU0009,45,43.02,2024-12-28,retail,1935.9,Seasonal,18.4,1,Daniela Silva,Canada,Corporate,1107.9,2024-12
O000252,C0038,SKU0007,46,14.49,2024-04-04,wholesale,666.54,Seasonal,10.88,1,Daniela Vargas,Mexico,Distributor,166.05999999999997,2024-04
O000875,C0197,SKU0004,31,50.39,2025-07-17,retail,1562.09,Seasonal,8.88,1,Paula Mendoza,Spain,Retail,1286.81,2025-07
O001092,C0172,SKU0001,5,56.39,2024-12-01,ecommerce,281.95,Gift Box,6.94,1,Fernando Rojas,Ecuador,E-commerce,247.25,2024-12
O001353,C0192,SKU0024,4,29.71,2024-02-03,retail,118.84,Seasonal,18.59,1,Miguel Flores,UK,Retail,44.480000000000004,2024-02
O000063,C0095,SKU0021,11,65.54,2025-05-24,ecommerce,720.94,Luxury,6.94,1,Fernando Mendoza,Mexico,Distributor,644.6000000000001,2025-05
O001471,C0105,SKU0010,9,25.55,2025-10-02,ecommerce,229.95000000000002,Seasonal,10.23,1,Sofía Castro,France,Distributor,137.88,2025-10
O000090,C0066,SKU0002,27,36.92,2024-05-04,wholesale,996.84,Seasonal,14.04,1,Sofía Castro,Spain,Distributor,617.7600000000001,2024-05
O001405,C0114,SKU0011,8,44.46,2024-12-12,ecommerce,355.68,Luxury,23.93,1,Jorge Herrera,Germany,Wholesale,164.24,2024-12
O001374,C0088,SKU0021,41,29.12,2024-06-07,wholesale,1193.92,Luxury,6.94,1,Carlos Sánchez,Spain,Distributor,909.38,2024-06
O000157,C0041,SKU0010,34,69.86,2025-12-10,ecommerce,2375.24,Seasonal,10.23,1,Ana Reyes,USA,Retail,2027.4199999999998,2025-12
O000442,C0065,SKU0029,30,43.79,2025-11-18,retail,1313.7,Standard,19.24,0,Jorge Mendoza,Germany,Corporate,736.5,2025-11
O001266,C0160,SKU0026,21,12.7,2025-02-24,wholesale,266.7,Standard,6.77,1,Paula Gómez,France,E-commerce,124.53,2025-02
O000415,C0102,SKU0023,46,71.45,2025-10-13,ecommerce,3286.7000000000003,Standard,8.25,1,Miguel Silva,USA,Corporate,2907.2000000000003,2025-10
O001383,C0045,SKU0040,37,47.92,2024-05-03,ecommerce,1773.04,Standard,16.39,1,María Flores,Ecuador,E-commerce,1166.6100000000001,2024-05
O000553,C0057,SKU0051,22,26.71,2025-06-22,ecommerce,587.62,Premium,16.59,0,María Sánchez,Netherlands,E-commerce,222.64000000000001,2025-06
O000512,C0070,SKU0024,48,46.76,2025-08-17,export,2244.48,Seasonal,18.59,1,Andrés Reyes,Germany,Distributor,1352.1599999999999,2025-08
O001392,C0050,SKU0016,1,69.91,2024-04-14,ecommerce,69.91,Standard,21.82,1,Andrés Silva,France,Retail,48.089999999999996,2024-04
O000522,C0086,SKU0036,37,48.69,2024-12-31,ecommerce,1801.53,,6.94,1,Jorge Castro,France,Corporate,1544.75,2024-12
O000864,C0157,SKU0055,34,76.56,2024-05-05,wholesale,2603.04,Premium,5.84,1,Daniela Gómez,USA,,2404.48,2024-05
O001289,C0087,SKU0037,47,79.83,2024-05-15,ecommerce,3752.0099999999998,Gift Box,20.7,0,Diego Pérez,Ecuador,Retail,2779.1099999999997,2024-05
O000474,C0096,SKU0040,43,43.85,2025-01-28,retail,1885.55,Standard,16.39,1,Jorge Mendoza,Canada,Distributor,1180.78,2025-01
O001411,C0107,SKU0057,13,71.24,2025-12-22,wholesale,926.1199999999999,Luxury,12.79,1,Lucía Reyes,France,Wholesale,759.8499999999999,2025-12
O000745,C0169,SKU0056,24,70.51,2025-08-16,retail,1692.2400000000002,Seasonal,17.82,1,Ana Silva,Spain,,1264.5600000000002,2025-08
O001287,C0106,SKU0015,48,55.2,2024-08-14,ecommerce,2649.6000000000004,Standard,15.24,1,Fernando Torres,France,Retail,1918.08,2024-08
O000181,C0049,SKU0028,10,32.9,2024-01-17,ecommerce,329.0,Gift Box,6.0,1,Paula Vargas,UK,E-commerce,269.0,2024-01
O000712,C0163,SKU0006,13,61.73,2024-04-23,wholesale,802.49,Gift Box,11.69,1,Diego Morales,Germany,Wholesale,650.52,2024-04
O000739,C0122,SKU0018,19,10.36,2025-02-10,export,196.83999999999997,Luxury,20.89,0,Andrés Rojas,UK,Retail,-200.07000000000002,2025-02
O001369,C0097,SKU0048,43,71.81,2024-08-23,retail,3087.83,Gift Box,20.04,1,Fernando Pérez,Canada,Corporate,2226.11,2024-08
O000402,C0013,SKU0004,9,74.57,2024-09-04,wholesale,671.1299999999999,Seasonal,8.88,1,Camila Herrera,France,E-commerce,591.21,2024-09
O000796,C0151,SKU0036,15,79.59,2024-09-15,retail,1193.8500000000001,,6.94,1,Fernando Mendoza,Mexico,Distributor,1089.75,2024-09
O000346,C0160,SKU0017,8,65.24,2025-06-30,retail,521.92,Gift Box,17.7,1,Paula Gómez,France,E-commerce,380.31999999999994,2025-06
O001495,C0091,SKU0060,15,21.65,2025-05-11,retail,324.75,Gift Box,11.01,1,Lucía Mendoza,Germany,Corporate,159.6,2025-05
O000251,C0115,SKU0057,15,44.77,2024-01-04,ecommerce,671.5500000000001,Luxury,12.79,1,Jorge Flores,Netherlands,Wholesale,479.70000000000005,2024-01
O000296,C0188,SKU0054,8,33.13,2025-07-17,ecommerce,265.04,Standard,6.46,1,Jorge Ortiz,Spain,Corporate,213.36,2025-07
O001450,C0170,SKU0060,15,50.86,2025-03-05,retail,762.9,Gift Box,11.01,1,Camila Ramírez,Ecuador,E-commerce,597.75,2025-03
O001286,C0067,SKU0026,34,27.85,2024-08-30,retail,946.9000000000001,Standard,6.77,1,Fernando Castro,Chile,Distributor,716.72,2024-08
O000835,C0018,SKU0033,39,61.38,2024-08-26,ecommerce,2393.82,Standard,24.14,1,Daniela Reyes,USA,Retail,1452.3600000000001,2024-08
O000263,C0083,SKU0055,46,32.75,2024-09-04,export,1506.5,Premium,5.84,1,Jorge Pérez,USA,E-commerce,1237.86,2024-09
O000121,C0107,SKU0007,23,72.1,2024-07-04,export,1658.3,Seasonal,10.88,1,Lucía Reyes,France,Wholesale,1408.0599999999997,2024-07
O001483,C0118,SKU0034,27,37.66,2024-01-21,ecommerce,1016.8199999999999,Gift Box,6.94,1,Luis Vargas,USA,E-commerce,829.4399999999998,2024-01
O000695,C0045,SKU0020,20,17.64,2025-12-19,ecommerce,352.8,Gift Box,17.29,1,María Flores,Ecuador,E-commerce,7.000000000000028,2025-12
O000220,C0057,SKU0049,40,79.44,2025-11-19,export,3177.6,Luxury,20.78,1,María Sánchez,Netherlands,E-commerce,2346.3999999999996,2025-11
O000268,C0131,SKU0021,14,79.15,2025-08-27,retail,1108.1000000000001,Luxury,6.94,1,Andrés Silva,Netherlands,Distributor,1010.94,2025-08
O000369,C0145,SKU0029,21,10.03,2024-06-16,ecommerce,210.63,Standard,19.24,0,Paula Mendoza,Chile,Corporate,-193.40999999999997,2024-06
O000193,C0116,SKU0028,30,14.81,2024-07-16,export,444.3,Gift Box,6.0,1,María Mendoza,Netherlands,E-commerce,264.3,2024-07
O000291,C0105,SKU0005,20,24.29,2025-05-15,wholesale,485.79999999999995,Standard,11.72,1,Sofía Castro,France,Distributor,251.39999999999998,2025-05
O001398,C0091,SKU0023,10,24.2,2024-10-26,ecommerce,242.0,Standard,8.25,1,Lucía Mendoza,Germany,Corporate,159.5,2024-10
O001381,C0105,SKU0006,22,50.08,2024-09-13,retail,1101.76,Gift Box,11.69,1,Sofía Castro,France,Distributor,844.58,2024-09
O001360,C0096,SKU0024,33,66.0,2024-07-15,retail,2178.0,Seasonal,18.59,1,Jorge Mendoza,Canada,Distributor,1564.53,2024-07
O000888,C0101,SKU0036,36,45.58,2025-12-18,ecommerce,1640.8799999999999,,6.94,1,Daniela Ortiz,Mexico,Wholesale,1391.04,2025-12
O000547,C0113,SKU0043,38,67.15,2025-12-11,ecommerce,2551.7000000000003,Standard,7.6,1,Lucía Morales,Netherlands,Retail,2262.9,2025-12
O000075,C0116,SKU0009,24,42.77,2025-08-10,wholesale,1026.48,Seasonal,18.4,1,María Mendoza,Netherlands,E-commerce,584.8800000000001,2025-08
O001223,C0099,SKU0030,10,21.95,2024-06-27,ecommerce,219.5,Standard,5.77,1,Miguel Ortiz,UK,Wholesale,161.8,2024-06
O000849,C0015,SKU0059,4,16.97,2024-11-08,ecommerce,67.88,Luxury,18.1,1,Luis Silva,France,E-commerce,-4.52000000000001,2024-11
O000253,C0099,SKU0046,11,59.63,2024-08-14,retail,655.9300000000001,Seasonal,13.79,1,Miguel Ortiz,UK,Wholesale,504.24,2024-08
O000433,C0170,SKU0043,34,48.32,2025-10-18,retail,1642.88,Standard,7.6,1,Camila Ramírez,Ecuador,E-commerce,1384.48,2025-10
O000871,C0012,SKU0051,35,78.47,2024-10-12,retail,2746.45,Premium,16.59,0,Fernando Sánchez,Chile,E-commerce,2165.7999999999997,2024-10
O000597,C0056,SKU0010,12,20.83,2025-01-27,retail,249.95999999999998,Seasonal,10.23,1,Diego Gómez,Ecuador,Retail,127.19999999999997,2025-01
O001415,C0104,SKU0052,2,16.76,2024-01-05,ecommerce,33.52,Standard,23.56,1,Carlos Ortiz,Ecuador,Corporate,-13.599999999999994,2024-01
O000012,C0178,SKU0051,25,59.71,2024-10-01,ecommerce,1492.75,Premium,16.59,0,Lucía Reyes,USA,E-commerce,1078.0,2024-10
O000850,C0046,SKU0032,10,48.94,2024-04-14,ecommerce,489.4,Premium,6.89,1,Fernando Reyes,Chile,Retail,420.5,2024-04
O000655,C0099,SKU0051,16,57.71,2025-07-03,ecommerce,923.36,Premium,16.59,0,Miguel Ortiz,UK,Wholesale,657.9200000000001,2025-07
O000970,C0174,SKU0012,10,31.56,2024-11-01,wholesale,315.59999999999997,Standard,23.24,1,Fernando Ortiz,France,Wholesale,83.2,2024-11
O000981,C0108,SKU0014,18,10.92,2024-10-09,export,196.56,Premium,10.9,1,Sofía Pérez,UK,Distributor,0.3599999999999923,2024-10
O000210,C0074,SKU0030,4,49.33,2025-04-27,ecommerce,197.32,Standard,5.77,1,Sofía Sánchez,USA,Corporate,174.24,2025-04
O001365,C0147,SKU0014,18,53.38,2025-02-14,export,960.84,Premium,10.9,1,Ana Silva,,Corporate,764.6400000000001,2025-02
O001117,C0032,SKU0015,24,78.07,2024-05-11,retail,1873.6799999999998,Standard,15.24,1,Lucía Rojas,Canada,Corporate,1507.9199999999998,2024-05
O001329,C0077,SKU0025,19,27.77,2024-06-21,wholesale,527.63,Luxury,22.08,0,Daniela Torres,Spain,Distributor,108.11000000000003,2024-06
O000180,C0108,SKU0041,23,29.33,2024-03-20,retail,674.5899999999999,Standard,6.0,0,Sofía Pérez,UK,Distributor,536.5899999999999,2024-03
O001194,C0147,SKU0025,26,28.56,2024-12-13,retail,742.56,Luxury,22.08,0,Ana Silva,,Corporate,168.48000000000002,2024-12
O000514,C0133,SKU0021,5,43.66,2025-10-02,ecommerce,218.29999999999998,Luxury,6.94,1,Luis Silva,Ecuador,Wholesale,183.6,2025-10
O000313,C0142,SKU0003,28,19.34,2025-02-08,retail,541.52,Seasonal,12.75,0,Lucía Silva,Canada,Wholesale,184.51999999999998,2025-02
O000441,C0124,SKU0016,37,10.59,2025-05-26,wholesale,391.83,Standard,21.82,1,Carlos Castro,Germany,Corporate,-415.51,2025-05
O000622,C0074,SKU0030,39,63.29,2025-03-28,retail,2468.31,Standard,5.77,1,Sofía Sánchez,USA,Corporate,2243.2799999999997,2025-03
O000161,C0114,SKU0025,44,22.63,2025-02-08,ecommerce,995.7199999999999,Luxury,22.08,0,Jorge Herrera,Germany,Wholesale,24.20000000000003,2025-02
O001342,C0110,SKU0015,3,31.92,2024-05-08,retail,95.76,Standard,15.24,1,Valentina Torres,France,Retail,50.04,2024-05
O000377,C0168,SKU0030,29,41.63,2024-09-24,ecommerce,1207.27,Standard,5.77,1,Jorge Castro,USA,Wholesale,1039.94,2024-09
O000206,C0122,SKU0021,29,9.78,2024-07-30,retail,283.62,Luxury,6.94,1,Andrés Rojas,UK,Retail,82.35999999999997,2024-07
O000289,C0110,SKU0002,25,68.2,2025-08-04,ecommerce,1705.0,Seasonal,14.04,1,Valentina Torres,France,Retail,1354.0,2025-08
O000057,C0192,SKU0046,15,69.34,2024-11-12,export,1040.1000000000001,Seasonal,13.79,1,Miguel Flores,UK,Retail,833.2500000000001,2024-11
O000685,C0126,SKU0006,27,78.98,2025-08-04,wholesale,2132.46,Gift Box,11.69,1,Diego Pérez,Netherlands,Wholesale,1816.8300000000002,2025-08
O000385,C0057,SKU0034,39,76.61,2025-11-02,retail,2987.79,Gift Box,6.94,1,María Sánchez,Netherlands,E-commerce,2717.13,2025-11
O000501,C0150,SKU0033,45,31.3,2024-05-03,ecommerce,1408.5,Standard,24.14,1,Diego Vargas,Ecuador,Retail,322.2,2024-05
O001431,C0014,SKU0022,2,71.34,2025-04-16,retail,142.68,Gift Box,19.43,1,Paula Reyes,France,Distributor,103.82000000000001,2025-04
O000838,C0128,SKU0059,48,15.33,2025-10-30,retail,735.84,Luxury,18.1,1,Jorge Vargas,France,Retail,-132.96000000000006,2025-10
O000232,C0139,SKU0021,37,67.02,2025-07-12,wholesale,2479.74,Luxury,6.94,1,Andrés Herrera,Spain,Wholesale,2222.96,2025-07
O001267,C0193,SKU0043,30,75.11,2024-07-04,ecommerce,2253.3,Standard,7.6,1,Camila Sánchez,UK,Wholesale,2025.3000000000002,2024-07
O000426,C0019,SKU0036,17,55.55,2025-03-03,ecommerce,944.3499999999999,,6.94,1,Andrés Pérez,Mexico,Distributor,826.37,2025-03
O001210,C0129,SKU0025,29,32.65,2025-09-13,wholesale,946.8499999999999,Luxury,22.08,0,Lucía Ortiz,Netherlands,Retail,306.53000000000003,2025-09
O000311,C0175,SKU0027,43,20.83,2024-07-19,ecommerce,895.6899999999999,Seasonal,16.9,1,Luis Sánchez,UK,Corporate,168.98999999999998,2024-07
O000590,C0150,SKU0046,1,60.51,2024-08-30,ecommerce,60.51,Seasonal,13.79,1,Diego Vargas,Ecuador,Retail,46.72,2024-08
O000238,C0076,SKU0032,26,75.41,2025-05-13,retail,1960.6599999999999,Premium,6.89,1,Lucía Vargas,Germany,Distributor,1781.52,2025-05
O000237,C0023,SKU0050,34,62.5,2026-01-02,ecommerce,2125.0,Standard,14.34,1,Luis Sánchez,USA,E-commerce,1637.4399999999998,2026-01
O000427,C0095,SKU0021,34,39.0,2024-07-09,wholesale,1326.0,Luxury,6.94,1,Fernando Mendoza,Mexico,Distributor,1090.04,2024-07
